,code,weight,Time,Start_Date,End_Date,Train_Start,Train_End
293,601857.SS,0.00340582,2020q4,2020-10-01,2020-12-31,2020-07-01,2020-09-30
294,603259.SS,0.00304705,2020q4,2020-10-01,2020-12-31,2020-07-01,2020-09-30
295,002607.SZ,0.0029924699999999,2020q4,2020-10-01,2020-12-31,2020-07-01,2020-09-30
296,601066.SS,0.00242232,2020q4,2020-10-01,2020-12-31,2020-07-01,2020-09-30
297,601138.SS,0.00215014,2020q4,2020-10-01,2020-12-31,2020-07-01,2020-09-30
298,601816.SS,0.00206792,2020q4,2020-10-01,2020-12-31,2020-07-01,2020-09-30
299,601998.SS,0.00198971,2020q4,2020-10-01,2020-12-31,2020-07-01,2020-09-30
300,600519.SS,0.12668303,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
301,600036.SS,0.08714581,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
302,601318.SS,0.06671263,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
303,000858.SZ,0.05756086,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
304,601166.SS,0.03721895,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
305,002594.SZ,0.03465843,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
306,601012.SS,0.0340192,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
307,600030.SS,0.03021888,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
308,300059.SZ,0.02981068,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
309,600887.SS,0.02861722,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
310,601888.SS,0.02349188,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
311,300750.SZ,0.02320805,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
312,000568.SZ,0.02302479,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
313,600276.SS,0.0220297,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
314,000001.SZ,0.02131541,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
315,600309.SS,0.02005261,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
316,600000.SS,0.01825245,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
317,000002.SZ,0.01770645,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
318,601899.SS,0.01684534,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
319,601288.SS,0.01664115,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
320,600809.SS,0.01658701,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
321,002475.SZ,0.0154644,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
322,601398.SS,0.01470953,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
323,601328.SS,0.0136517599999999,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
324,300760.SZ,0.01359765,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
325,600031.SS,0.01303532,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
326,600900.SS,0.01185256,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
327,002304.SZ,0.01133947,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
328,601601.SS,0.01107774,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
329,002714.SZ,0.01077716,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
330,300015.SZ,0.0100181199999999,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
331,601988.SS,0.00956164,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
332,600585.SS,0.00938852,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
333,000651.SZ,0.00878524,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
334,601919.SS,0.00825703,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
335,600104.SS,0.00811057,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
336,601633.SS,0.00789213,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
337,601939.SS,0.00772709,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
338,000333.SZ,0.00711545,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
339,603288.SS,0.00709976,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
340,002352.SZ,0.00667711,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
341,300122.SZ,0.00651699,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
342,601628.SS,0.00633835,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
343,601088.SS,0.00589708,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
344,600028.SS,0.00585097,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
345,603259.SS,0.00555732,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
346,601857.SS,0.0050240799999999,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
347,300999.SZ,0.00323678,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
348,601138.SS,0.0018829399999999,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
349,601816.SS,0.0017567099999999,2021q4,2021-10-01,2021-12-31,2021-07-01,2021-09-30
350,601318.SS,0.09093517,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
351,000002.SZ,0.0680178499999999,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
352,600016.SS,0.06636571,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
353,600036.SS,0.0582684599999999,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
354,601166.SS,0.05467009,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
355,600000.SS,0.05455489,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
356,600030.SS,0.03698952,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
357,601288.SS,0.03469539,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
358,600519.SS,0.03044367,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
359,601328.SS,0.02935183,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
360,601398.SS,0.02907025,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
361,601766.SS,0.02508338,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
362,600837.SS,0.0243506899999999,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
363,601988.SS,0.02234462,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
364,601668.SS,0.02014648,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
365,000001.SZ,0.0196965,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
366,601601.SS,0.01935376,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
367,601989.SS,0.01727289,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
368,601818.SS,0.01621652,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
369,000333.SZ,0.01599732,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
370,600104.SS,0.01439507,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
371,601390.SS,0.01432314,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
372,601939.SS,0.01422873,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
373,600028.SS,0.01374196,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
374,002024.SZ,0.0132475499999999,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
375,601006.SS,0.0118443,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
376,600050.SS,0.01122886,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
377,000651.SZ,0.01112973,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
378,601688.SS,0.01082139,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
379,000776.SZ,0.01042275,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
380,601857.SS,0.00981518,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
381,601628.SS,0.0096572,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
382,002415.SZ,0.00930207,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
383,601186.SS,0.00898377,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
384,601985.SS,0.00897975,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
385,601211.SS,0.00870088,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
386,000166.SZ,0.00865737,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
387,601088.SS,0.00863682,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
388,600010.SS,0.00767711,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
389,601336.SS,0.0067612,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
390,002594.SZ,0.0065967,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
391,601669.SS,0.0064538799999999,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
392,002736.SZ,0.0059770199999999,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
393,601727.SS,0.00557354,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
394,002252.SZ,0.00550389,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
395,601998.SS,0.0052520299999999,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
396,601800.SS,0.00494546,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
397,600018.SS,0.0046648,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
398,600023.SS,0.00439892,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
399,600011.SS,0.00425394,2016q1,2016-01-01,2016-03-31,2015-10-01,2015-12-31
400,601318.SS,0.13413394,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
401,600519.SS,0.08120321,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
402,600036.SS,0.07552099,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
403,000651.SZ,0.04746454,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
404,601166.SS,0.04493905,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
405,000858.SZ,0.03874901,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
406,000002.SZ,0.03269651,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
407,600030.SS,0.03241212,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
408,600276.SS,0.0312292,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
409,600016.SS,0.0293360399999999,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
410,600000.SS,0.02848268,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
411,600887.SS,0.02672664,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
412,601288.SS,0.0235286499999999,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
413,000001.SZ,0.02209961,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
414,601398.SS,0.02152661,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
415,000333.SZ,0.01998595,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
416,601328.SS,0.01910543,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
417,600048.SS,0.01833152,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
418,002415.SZ,0.0177789,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
419,601668.SS,0.01602702,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
420,601601.SS,0.01577802,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
421,002475.SZ,0.01572614,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
422,600585.SS,0.01447114,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
423,601988.SS,0.01327568,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
424,600900.SS,0.01184975,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
425,601888.SS,0.01117402,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
426,601939.SS,0.01094734,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
427,600104.SS,0.01068942,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
428,601211.SS,0.01013837,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
429,601818.SS,0.00977332,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
430,601766.SS,0.00878335,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
431,300760.SZ,0.00837712,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
432,002304.SZ,0.00823928,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
433,600028.SS,0.00823651,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
434,002714.SZ,0.0082058299999999,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
435,601628.SS,0.00820478,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
436,600050.SS,0.00750392,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
437,600009.SS,0.00695772,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
438,001979.SZ,0.0065008999999999,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
439,601088.SS,0.00596655,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
440,601336.SS,0.00548933,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
441,603288.SS,0.00505136,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
442,300750.SZ,0.00500071,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
443,002352.SZ,0.004869,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
444,601857.SS,0.0039836,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
445,601138.SS,0.0039010299999999,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
446,601998.SS,0.00276639,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
447,600018.SS,0.0027354299999999,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
448,300498.SZ,0.00242365,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
449,601360.SS,0.00170273,2020q1,2020-01-01,2020-03-31,2019-10-01,2019-12-31
450,600519.SS,0.1160333299999999,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
451,601318.SS,0.0908293199999999,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
452,600036.SS,0.07667365,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
453,000858.SZ,0.0640274099999999,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
454,601166.SS,0.04149861,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
455,600276.SS,0.03114473,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
456,601888.SS,0.02973925,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
457,600030.SS,0.02962531,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
458,600887.SS,0.0273895199999999,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
459,000651.SZ,0.02536393,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
460,601012.SS,0.02530956,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
461,000001.SZ,0.02489992,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
462,002594.SZ,0.02352386,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
463,000002.SZ,0.02258699,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
464,300059.SZ,0.0215359899999999,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
465,600309.SS,0.02145039,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
466,000568.SZ,0.0212529399999999,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
467,600000.SS,0.01868523,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
468,600016.SS,0.0176878099999999,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
469,002475.SZ,0.01722202,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
470,000333.SZ,0.01707256,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
471,601288.SS,0.01511216,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
472,300760.SZ,0.01464678,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
473,601398.SS,0.0137960799999999,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
474,300015.SZ,0.01218615,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
475,601601.SS,0.01206494,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
476,002714.SZ,0.01204612,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
477,600809.SS,0.01200672,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
478,601328.SS,0.01118481,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
479,002304.SZ,0.01105833,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
480,600585.SS,0.0108583999999999,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
481,300750.SZ,0.01015543,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
482,601668.SS,0.01009177,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
483,600900.SS,0.0098977,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
484,002352.SZ,0.00950799,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
485,601988.SS,0.00834045,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
486,603288.SS,0.00786648,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
487,601939.SS,0.00757244,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
488,600104.SS,0.00731014,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
489,601818.SS,0.00712642,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
490,601628.SS,0.0065881199999999,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
491,600028.SS,0.00469706,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
492,603259.SS,0.00455133,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
493,601088.SS,0.00418148,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
494,002607.SZ,0.00317669,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
495,601857.SS,0.00296767,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
496,601066.SS,0.00199255,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
497,601138.SS,0.0019493099999999,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
498,601998.SS,0.0017933299999999,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
499,601816.SS,0.00172081,2021q1,2021-01-01,2021-03-31,2020-10-01,2020-12-31
500,600519.SS,0.14103839,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
501,300750.SZ,0.07081482,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
502,600036.SS,0.05089215,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
503,000858.SZ,0.0496186599999999,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
504,601318.SS,0.03385055,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
505,002594.SZ,0.03357893,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
506,600900.SS,0.02877203,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
507,601888.SS,0.0252900299999999,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
508,300760.SZ,0.0244211199999999,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
509,601012.SS,0.02245391,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
510,601166.SS,0.02212342,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
511,600809.SS,0.02160126,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
512,000568.SZ,0.0213568,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
513,601398.SS,0.02020407,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
514,603288.SS,0.01969587,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
515,300059.SZ,0.01878462,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
516,600309.SS,0.0185239,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
517,000001.SZ,0.01735967,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
518,002352.SZ,0.01723312,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
519,601288.SS,0.01681717,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
520,600276.SS,0.01655236,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
521,600030.SS,0.0164007,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
522,002304.SZ,0.0163695999999999,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
523,002714.SZ,0.01635546,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
524,601899.SS,0.01537591,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
525,603259.SS,0.01464606,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
526,002475.SZ,0.01427402,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
527,601668.SS,0.01421865,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
528,600000.SS,0.0131464399999999,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
529,002142.SZ,0.01307237,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
530,600887.SS,0.01268907,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
531,601088.SS,0.012163,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
532,600438.SS,0.0116533099999999,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
533,601328.SS,0.01160848,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
534,601225.SS,0.0114692299999999,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
535,601601.SS,0.01082611,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
536,000002.SZ,0.0107640699999999,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
537,300014.SZ,0.010405,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
538,600690.SS,0.0098893,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
539,600028.SS,0.00938721,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
540,600104.SS,0.00894527,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
541,601988.SS,0.00878473,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
542,601919.SS,0.00835089,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
543,601857.SS,0.00788032,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
544,601138.SS,0.00728016,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
545,601658.SS,0.00609644,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
546,601633.SS,0.0054001999999999,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
547,300999.SZ,0.00530008,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
548,601939.SS,0.00328103,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
549,601998.SS,0.00298403,2023q1,2023-01-01,2023-03-31,2022-10-01,2022-12-31
550,601318.SS,0.12122132,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
551,600036.SS,0.07175604,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
552,600519.SS,0.06377386,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
553,601166.SS,0.04729469,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
554,000002.SZ,0.03727847,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
555,000651.SZ,0.037181,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
556,000333.SZ,0.03618083,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
557,600016.SS,0.0342116,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
558,600000.SS,0.03226188,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
559,600030.SS,0.0300776699999999,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
560,601288.SS,0.02968153,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
561,601328.SS,0.02593276,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
562,600887.SS,0.02547553,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
563,601398.SS,0.02538148,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
564,000858.SZ,0.02243042,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
565,600276.SS,0.02145254,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
566,601668.SS,0.02144908,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
567,002415.SZ,0.01834629,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
568,600048.SS,0.0183141099999999,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
569,000001.SZ,0.01682236,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
570,601601.SS,0.01617331,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
571,601988.SS,0.01615423,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
572,601169.SS,0.01589835,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
573,600104.SS,0.01503972,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
574,600900.SS,0.01348503,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
575,601766.SS,0.0133848499999999,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
576,601939.SS,0.01323639,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
577,601818.SS,0.01181132,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
578,601211.SS,0.01177826,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
579,600585.SS,0.0116958999999999,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
580,600028.SS,0.01142397,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
581,601229.SS,0.0109512,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
582,002304.SZ,0.00908617,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
583,600050.SS,0.00849395,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
584,601088.SS,0.00824737,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
